电影名称,评论人,评论时间,评论内容,location,有用
最强囍事 短评,樂天的小DM,2011-01-31,"要看,就沖著甄子丹和杜汶澤也要把它拿下.....但古天樂和張柏芝就真的...盃具啊",,0
星际穿越 短评,祁东蔷,2014-10-28,想看，会去看,浙江杭州,0
星际穿越 短评,无云的天空之城,2014-10-28,很有意思的设定,,0
速度与激情5 短评,路人丁,2011-05-25,都说好看 前几天在大兴看了就好了 因为这种原因错过了好多电影 但我始终坚信 我会把它们补回来 和你一起,"Firenze, Italy",0
最强囍事 短评,蒙古高原,2011-01-31,henhao,,0
星际穿越 短评,Fay,2014-10-28,克里斯托弗·诺兰,上海,0
一步之遥 短评,青文,2013-03-14,绝对要看啊！,江苏苏州,0
速度与激情5 短评,小莺子,2011-05-25,大家都说不错的噻~,北京,0
速度与激情5 短评,成长不烦恼,2011-05-25,这里咋没有第五部哩,,0
一步之遥 短评,神乐,2013-03-14,虽然这个片有种姜文即将被拉下神坛的即视感，但是我还是很爱姜文跟周韵，冲着他们两个我也要去看,,0
最强囍事 短评,寂寞时看电影,2011-01-31,等待粤语中...国语听起来别扭,,0
速度与激情5 短评,HHTEA,2011-05-25,台版的预告看了，太刺激了,,0
最强囍事 短评,Tec婷,2011-01-31,之前又看过系列剧,,0
速度与激情5 短评,[已注销],2011-05-25,好像美女很多的样子。。。,,0
一步之遥 短评,花开的声音,2013-03-14,值得期待！,Singapore,0
最强囍事 短评,Miss all,2011-01-31,忐忑哪块笑死我了~~！,北京,0
星际穿越 短评,伊谢尔伦回廊,2014-10-28,震撼震撼震撼！那种人类面对宇宙和未知空间的震撼感。并不是科教类的电影，充满想象、情感和人性。,,0
星际穿越 短评,离人--,2014-10-28,海报不错,,0
一步之遥 短评,黄小毛,2013-03-14,太任性了！！！！！,四川成都,0
星际穿越 短评,otaku酱,2014-10-28,据说装13除了MONEY还要脑容量！IMAX走起～,上海,0
星际穿越 短评,注销,2014-10-28,毕竟是诺兰的,,0
星际穿越 短评,司空吟剑,2014-10-28,这片得看。,,0
一步之遥 短评,乔布斯的追随,2013-03-14,告诉大家一个小秘密，周韵不仅是武六，还演过十一。请看2005的电视剧《爱上单眼皮的男生》,上海,0
星际穿越 短评,苦逼中学生,2014-10-28,感觉有些平庸,,0
星际穿越 短评,魔鬼筋肉人~,2014-10-28,纠结啊~枪版出了！！看不看呢！！,,0
星际穿越 短评,Windylan,2014-10-28,好期待...诺大神、诺兰兄弟原创剧本、寂寞叔配乐、时空间命题、虫洞探索、重磅大卡司演员阵容...这还有不打五星的理由？,,0
星际穿越 短评,Alessoyoko,2014-10-28,你说过等我们再见面时，我们可能是同一个年纪。现在我到了你离开时的年纪，所以你该回来了,,0
星际穿越 短评,單行線,2014-10-28,爱是一种力量，让我们超越时空感知它的存在,,0
速度与激情5 短评,凄惶月,2011-05-25,混蛋啊。。到了第五步突然这么高分。。搞到我要把前面4部都得看了,广东深圳,0
速度与激情5 短评,Lucia,2011-05-25,应该都快下了。。我还木有去看。。。好桑心。。,北京,0
星际穿越 短评,杜骁烨,2014-10-28,最为宏大、浩瀚、壮阔的太空科幻电影！,,0
一步之遥 短评,biubiu格☺,2013-03-14,神奇。。。,湖北武汉,0
星际穿越 短评,小鸡毛,2014-10-28,评分高的有点惊人，越是这样越觉得没什么好期待的。,,0
星际穿越 短评,班达尔城小菜鸟,2014-10-28,期待啊啊啊啊,上海,0
速度与激情5 短评,正淳,2011-05-25,好想看 求同去,,0
速度与激情5 短评,Crystal0621,2011-05-25,啊啊啊，我要看，没人陪啊！！！单身的人你伤不起啊~~~,,0
一步之遥 短评,DJ0357,2013-03-14,"6.3
IMDb:5.9
[6.3(5.9)]一步之遥.Gone.With.The.Bullets.2014.1080p.WEB-DL.x264.AAC-SeeHD.mp4",,0
一步之遥 短评,蘑無菇,2013-03-14,因为口碑太差就下档了 MD，就是喜欢姜文，就是想看嘛,浙江杭州,0
速度与激情5 短评,机械蘑菇,2011-05-25,太赞了，尤其是最后用箱子甩警车的镜头，帅气！！！！,,0
速度与激情5 短评,钱大宝,2011-05-25,晚上去看,,0
星际穿越 短评,瓢小蛋,2014-10-28,觉得以我的智商和英语水平还是等有片源了再看吧,上海,0
星际穿越 短评,去干什么啊,2014-10-28,因为诺兰和安妮 先五星,,0
一步之遥 短评,☆★☆★,2013-03-14,明天公司组织去看电影。希望他喵的不要看完又要布置观后感。,河南郑州,0
一步之遥 短评,尔东陈,2013-03-14,看了炫酷的预告片，觉得这片有点扯犊子。。,江苏淮安,0
速度与激情5 短评,zksr,2011-05-25,保罗沃克，超级大帅锅,上海,0
一步之遥 短评,轻松熊,2013-03-14,go,江苏南京,0
一步之遥 短评,下落不明,2013-03-14,真的假的？,河南郑州,0
一步之遥 短评,细枝末节,2013-03-14,为什么到处都是文章。。。。。。。。。,,0
一步之遥 短评,ekiz,2013-03-14,嗷,"London, United Kingdom",0
一步之遥 短评,锡兵,2013-03-14,一方面万分期待另一方面由衷恶心感谢某位历史人物让我的绳命如刺的竞猜。,江苏徐州,0
一步之遥 短评,Danching,2013-03-14,豆瓣上的哥们真疯狂！~！！！,"Milano, Italy",0
一步之遥 短评,otakuconan,2013-03-14,直接上让子弹飞之3，是为了不2么？姜文又玩性格了,上海,0
一步之遥 短评,谢烟朵,2013-03-14,今年导演都有病，集体犯病，除了一两个小导演刚出发，还算兢兢业业。,上海,0
一步之遥 短评,、,2013-03-14,姜用阴毛又熬制一部,上海,0
一步之遥 短评,天仔突然,2013-03-14,画面怎么有种盖茨比的即视感,"New York City, United States",0
最强囍事 短评,持芝以恒,2010-12-11,等了好久哦，终于又有盼头了，我的女神！！,,0
最强囍事 短评,阁楼的玩具,2010-12-11,超赞。新年喜事多多，多旺多精彩，多精彩多期待。。。,,0
最强囍事 短评,糖小墨,2010-12-11,hhh,,0
最强囍事 短评,liyuxi,2010-12-11,想看,,0
最强囍事 短评,田野,2010-12-11,....,,0
速度与激情5 短评,小M,2010-08-12,我愿意被他骗钱,,0
最强囍事 短评,dolls娜娜,2010-12-11,很想看到张柏芝重新出道的这第一部电影,,0
最强囍事 短评,Stone~赵,2010-12-11,等他回来~一块去看,,0
最强囍事 短评,夏丶天美,2010-12-11,明星很多讷。 想看！,,0
星际穿越 短评,命运的玻璃,2014-11-20,为什么初期评价这么高？已经对科幻电影基本无爱了，但有时间还是看一看吧。又是海瑟薇,,0
最强囍事 短评,Clover_默,2010-12-11,目前应该不会去电影院,,0
星际穿越 短评,山主大人,2014-11-20,导演！！,,0
星际穿越 短评,大大大兔,2014-11-20,考完试之后还在不在线啊。。。,陕西西安,0
速度与激情5 短评,lisa,2010-08-12,帅气‼• watch wiz u•,香港,0
星际穿越 短评,luoning33,2014-11-20,9.1这么厉害,,0
最强囍事 短评,2011online,2010-12-11,"甄子丹演喜剧。。。
不知道怎么样！",,0
星际穿越 短评,薛夫子,2014-11-20,如果诺兰活得够长，承包豆瓣Top250不成问题。导演围绕人物内心讲故事，配上宇宙孤独梗，让你在目瞪口呆中泪流满面。,陕西西安,0
速度与激情5 短评,Lonelyme,2010-08-12,期待高清！,北京,0
最强囍事 短评,小白,2010-12-11,刚刚,,0
星际穿越 短评,eleanordog,2014-11-20,评价非常高，科普哲学电影，一定要看你,,0
星际穿越 短评,周周无袖,2014-11-20,女人真麻烦 自己开解不了自己,福建福州,0
速度与激情5 短评,化飔扦.,2010-08-12,我想看时 电影院已是各种建党伟业,,0
最强囍事 短评,不想长大的男孩,2010-12-11,非常好,,0
速度与激情5 短评,智仙生,2010-08-12,rita 一起看啊！,"Paris, France",0
最强囍事 短评,小安,2010-12-11,因为有张柏芝，所以才想看。期待“辣妈”的精彩表现！,,0
速度与激情5 短评,Angelin,2010-08-12,好多电影上映的时候 铮都不在长春 好失落,,0
最强囍事 短评,JACKY LEE,2010-12-11,我的爱神--松岛枫,,0
最强囍事 短评,melodymoon,2010-12-11,我想知道电影的那首英语插曲叫什么名字,,0
最强囍事 短评,风在吹,2010-12-11,听说很好看,,0
速度与激情5 短评,宝大人°,2010-08-12,快点上印啊！,上海,0
星际穿越 短评,我家猫咪叫狗子,2014-11-20,烧脑大片~,,0
最强囍事 短评,深圳离婚律师,2010-12-11,给力,,0
速度与激情5 短评,JIAN,2010-08-12,没有找到 字幕 悲哀吧,,0
最强囍事 短评,天天在学习,2010-12-11,jj,,0
速度与激情5 短评,sooool,2010-08-12,好想看 3D版  但是 找不到啊,,0
最强囍事 短评,wangyu,2010-12-11,hao,,0
最强囍事 短评,Greatoldones,2010-12-11,到底有多喜  能逗我笑？,,0
星际穿越 短评,柳神马,2014-11-20,严重期待,Bermuda,0
速度与激情5 短评,灰原小哀,2010-08-12,看后再说,,0
星际穿越 短评,Streline,2014-11-20,看起来很好看的样子,北京,0
速度与激情5 短评,只是西西~,2010-08-12,有很多人推荐~,,0
速度与激情5 短评,我是大夏,2010-08-12,对于Vin Diesel是没理由的喜欢，因为他我喜欢上了美国，喜欢上了那种美式的汽车，喜欢上了速度与激情。又出续集了，我当然去电影院看，我觉得这是对影片最高的敬意！~,,0
星际穿越 短评,Winds,2014-11-20,2014年最期待电影，木有之一。,,0
速度与激情5 短评,二两子,2010-08-12,我想看老范！,黑龙江哈尔滨,0
速度与激情5 短评,真够呛小姐,2010-08-12,话说没看过前面的 不知道看得明白不。。,北京,0
星际穿越 短评,王伟,2014-11-20,卧槽，,,0
速度与激情5 短评,银河漫游,2010-08-12,范迪塞尔和ROCK的组合，期待,,0
星际穿越 短评,Mandy,2014-11-20,超想看啊啊啊啊，马修麦康纳啊啊啊~~~,"Albuquerque, United States",0
星际穿越 短评,Pirate●w●,2014-11-20,求男生陪我去看啊(>﹏<),,0
速度与激情5 短评,我爱吃炸鸡,2010-08-12,迷人的VAN~,"New York City, United States",0
速度与激情5 短评,sunnyliu,2010-08-12,火爆,,0
星际穿越 短评,Double_m.,2014-11-20,我貌似都要变为脑残粉了,,0
一步之遥 短评,葉甫蓋尼玻璃心,2014-12-18,编剧居然有廖一梅 惊,广东深圳,0
速度与激情5 短评,独唱,2010-08-12,不是12号才上映吗，为什么那么多人评论了,广西南宁,0
速度与激情5 短评,Natalie,2010-08-12,据说还不错,重庆,0
一步之遥 短评,西一,2014-12-18,听说零好评啊,,0
速度与激情5 短评,-___-Nefertari,2010-08-12,貌似很不错，期待下~,上海,0
星际穿越 短评,别忘了关冰箱门,2014-11-20,好想看 有种不顾一切想看的冲动,,0
一步之遥 短评,夏目,2014-12-18,有人预测此片能破中国票房纪录,广东深圳,0
星际穿越 短评,就是喜欢听,2014-11-20,导演！,,0
一步之遥 短评,科学家极简主义,2014-12-18,我就是去看周韵的 她感觉是巩俐章子怡长相的合体混了全智贤的气质 嫁美女姜真开心 情商高啊情商高,上海,0
星际穿越 短评,手抓饼加蛋,2014-11-20,诺兰,,0
星际穿越 短评,Ｓmile____゛定,2014-11-20,脑残的不行了。赶快上映啊,,0
一步之遥 短评,甘木,2014-12-18,以一个小孩子的视角讽刺自命成熟者、讽刺自命成熟的社会。批判现实主义的荒诞戏剧。,上海,0
一步之遥 短评,.,2014-12-18,这阵势 好想看 昨儿和老头子聊天提早走也顺带宣传了一下吧=-=,,0
星际穿越 短评,playstand,2014-11-20,鬼才诺兰的电影,,0
一步之遥 短评,阿趴好细腰,2014-12-18,哈哈哈 自大狂终于有部低于7分的片啦 好期待哟,,0
一步之遥 短评,fixedoxygen,2014-12-18,这个期待一下，1，3，5哈,,0
一步之遥 短评,eric_li,2014-12-18,俺要是投资人，俺会对姜文说：哥们，俺算是知道你把钱花哪儿去了,,0
一步之遥 短评,我是小鸭子嘎嘎,2014-12-18,期待！！！,北京,0
一步之遥 短评,Martin3,2014-12-18,华语世界最牛逼的导演，没有之一,江苏苏州,0
一步之遥 短评,桃花扇,2014-12-18,我就是先马克一下,重庆,0
一步之遥 短评,Batiga,2014-12-18,想看QAQQQQQ为什么我不在家！！！！！,上海,0
一步之遥 短评,用心感受音乐,2014-12-18,海报姜文离远了看有点像赵四。,,0
一步之遥 短评,InUrpoison,2014-12-18,谁不想看，谁王八蛋,北京,0
一步之遥 短评,cucu,2014-12-18,3333,福建厦门,0
一步之遥 短评,吴大茶,2014-12-18,放假回家第一件事就是去看 不知道会不会下线,北京,0
一步之遥 短评,Pumpkinmom ,2014-12-18,也许这片子里能看出好多门道，但看不懂的人就说这片子一般。,北京,0
一步之遥 短评,梓潼,2014-12-18,WOW,"Chicago, United States",0
最强囍事 短评,幻影007,2011-02-14,搞笑,,0
一步之遥 短评,我只是一不小心,2014-12-18,3.5。1.姜文不是大师，更不是神；正如马走日对完颜英说，我只是个孩子。2.电影注定是姜文心爱之物，但这一次他的玩法终究太虚张，即便满屏充斥着教父的胸花、费里尼的月吟、巨蟒的后现代、库斯图里卡的狂欢；但费费说过，狂欢后要有孤独，可惜姜文嗨大了，忘记了天鹅绒。3.有钱太任性，三观被刷屏。,,0
最强囍事 短评,8888,2011-02-14,1111,,0
最强囍事 短评,wuqi0817,2011-02-14,我爱喜剧片~~想看甄子丹和张柏芝~~,,0
最强囍事 短评,肥肥小球,2011-02-14,这么多年这么多的喜事，如今到了最强级别，又是什么样子滴呢,,0
最强囍事 短评,说好的幸福,2011-02-14,特别期待,,0
最强囍事 短评,娜娜你比谁都强,2011-02-14,避风港,,0
速度与激情5 短评,Richard,2011-05-16,貌似是最近豆瓣打分最高的,"常熟, 苏州",0
最强囍事 短评,Nancy,2011-02-14,因为是贺岁片，值得让心灵得到快乐,,0
最强囍事 短评,默默呵护,2011-02-14,阵容强大的一个电影,,0
最强囍事 短评,1971780912,2011-02-14,hao,,0
速度与激情5 短评,Rinna芮娜,2011-05-16,改天和水瓶男去看,北京,0
速度与激情5 短评,风铃子,2011-05-16,据说很hign,北京,0
速度与激情5 短评,名号是啥东西,2011-05-16,哈哈，前面4部都看过，虽然其中有烂片！,,0
最强囍事 短评,sunjun,2011-02-14,可以看吗。,,0
最强囍事 短评,nini要微笑,2011-02-14,最近想要看快乐的电影让自己开心一下~~~,,0
速度与激情5 短评,君,2011-05-16,差最後幾分鐘,,0
最强囍事 短评,风起枫落,2011-02-14,jjjjj,,0
速度与激情5 短评,lily.Q,2011-05-16,大家都说好看~ 改天看看~,,0
最强囍事 短评,落叶扫秋风,2011-02-14,hehe,,0
最强囍事 短评,tony,2011-02-14,期待,,0
速度与激情5 短评,樱桃子啊大胖纸,2011-05-16,没人陪我看。。。,江苏南京,0
最强囍事 短评,老臭和猪头爸,2011-02-14,支持柏芝,,0
最强囍事 短评,夏末、,2011-02-14,闫妮：第一次看她露这么多，有冲动、,,0
速度与激情5 短评,smallsun,2011-05-16,找到超级枪版...画不对音，怨念......,,0
最强囍事 短评,白兔小姐,2011-02-14,就是喜欢俗气的喜剧片,四川成都,0
最强囍事 短评,sophia,2011-02-14,要么真能打动我 要么轻轻松松看个电影让我笑一笑 别咯吱人的那种 这部片子是第二种吗~,,0
最强囍事 短评,N、angel,2011-02-14,期待黄百鸣,,0
最强囍事 短评,wawu,2011-02-14,老招牌电影了！！,,0
速度与激情5 短评,Saimgs,2011-05-16,前四部还没补完呢,,0
星际穿越 短评,夜空中闪亮的星,2016-01-28,评分高,,0
星际穿越 短评,fengzi,2016-01-28,有诺兰，没理由不看,,0
星际穿越 短评,Picnicinforest,2016-01-28,被一帮重色轻友的burden抛弃了 : ) 一个人去看好了,,0
星际穿越 短评,游标卡尺,2016-01-28,必看,重庆,0
星际穿越 短评,ericyuan,2016-01-28,mw推介,"Hamburg, Germany",0
速度与激情5 短评,zane,2011-05-16,肾上腺素激升,北京,0
速度与激情5 短评,余燼＿°,2011-05-16,╯_╰一直想看...总是忘...,,0
星际穿越 短评,BIG Z,2016-01-28,瞅瞅吧,辽宁大连,0
星际穿越 短评,Guodalu,2016-01-28,啊哈哈，要去看首映啊上帝！,浙江金华,0
星际穿越 短评,小呲,2016-01-28,就是想看写毛短评啊,,0
星际穿越 短评,陈,2016-01-28,中奖电影票有着落啦（⌒▽⌒）,江苏南京,0
星际穿越 短评,Miki,2016-01-28,只能寒假等BD了,上海,0
